,Unnamed: 0,ORIGIN,GAID,EQLO,EQLA,EQDEP,OMAG,MAGTYPE,MW,MWSRC,STA,STLO,STLA,REPI,SAMPLING_RATE,MSEEDFILE,mseed_path,STA_ORIG,NET,LOC,CHA,event_origin,VS,VS_FLAG,REV_NET,PAZ_FILE,PAZ_CRN_FREQ,PAZ_CONSTANT,REV_CHA,STEL,Description
8914,3054,2016-06-08T02:01:09.000000Z,ga2016lgamis,122.493,-32.5055,0.0,4.35,MLa,4.33,Allen (2025),RKGY,116.9773,-34.6094,562.7,200.0,hsd_data/2016-06-08T01.58.AU.RKGY.mseed,../inputs/wf_data/2016-06-08T01.58.AU.RKGY.mseed,RKGY,,,HHZ,2016-06-08 02:01:09,649.1111111111111,proxy,AU,../inputs/paz/cmg-40t-1s.paz,0.99,3355443200.0,EHZ,30.0,"AU.RKGY (Rocky Gully, WA)"
9007,3081,2016-07-08T09:40:50.000000Z,ga2016njrmwh,122.5108,-32.4576,0.0,5.59,ML,5.21,Allen (2025),KLBR,117.7546,-31.5915,446.1,200.0,hsd_data/2016-07-08T09.38.AU.KLBR.mseed,../inputs/wf_data/2016-07-08T09.38.AU.KLBR.mseed,KLBR,,,HHE,2016-07-08 09:40:50,889.7499999999999,proxy,AU,../inputs/paz/cmg-40t-1s.paz,0.99,3355443200.0,EHE,320.0,"AU.KLBR (Kellerberrin, Western Australia)"
9008,3081,2016-07-08T09:40:50.000000Z,ga2016njrmwh,122.5108,-32.4576,0.0,5.59,ML,5.21,Allen (2025),KLBR,117.7546,-31.5915,446.1,200.0,hsd_data/2016-07-08T09.38.AU.KLBR.mseed,../inputs/wf_data/2016-07-08T09.38.AU.KLBR.mseed,KLBR,,,HHN,2016-07-08 09:40:50,889.7499999999999,proxy,AU,../inputs/paz/cmg-40t-1s.paz,0.99,3355443200.0,EHN,320.0,"AU.KLBR (Kellerberrin, Western Australia)"
9009,3081,2016-07-08T09:40:50.000000Z,ga2016njrmwh,122.5108,-32.4576,0.0,5.59,ML,5.21,Allen (2025),KLBR,117.7546,-31.5915,446.1,200.0,hsd_data/2016-07-08T09.38.AU.KLBR.mseed,../inputs/wf_data/2016-07-08T09.38.AU.KLBR.mseed,KLBR,,,HHZ,2016-07-08 09:40:50,889.7499999999999,proxy,AU,../inputs/paz/cmg-40t-1s.paz,0.99,3355443200.0,EHZ,320.0,"AU.KLBR (Kellerberrin, Western Australia)"
9028,3084,2016-07-08T09:40:50.000000Z,ga2016njrmwh,122.5108,-32.4576,0.0,5.59,ML,5.21,Allen (2025),FORT,128.059,-30.799,575.1,200.0,hsd_data/2016-07-08T09.38.AU.FORT.mseed,../inputs/wf_data/2016-07-08T09.38.AU.FORT.mseed,FORT,,,HHE,2016-07-08 09:40:50,397.80000000000007,proxy,AU,../inputs/paz/sts2-g3.paz,31.77,2513025630.208,EHE,165.0,"AU.FORT (Forrest, WA)"
9029,3084,2016-07-08T09:40:50.000000Z,ga2016njrmwh,122.5108,-32.4576,0.0,5.59,ML,5.21,Allen (2025),FORT,128.059,-30.799,575.1,200.0,hsd_data/2016-07-08T09.38.AU.FORT.mseed,../inputs/wf_data/2016-07-08T09.38.AU.FORT.mseed,FORT,,,HHN,2016-07-08 09:40:50,397.80000000000007,proxy,AU,../inputs/paz/sts2-g3.paz,31.77,2513025630.208,EHN,165.0,"AU.FORT (Forrest, WA)"
9030,3084,2016-07-08T09:40:50.000000Z,ga2016njrmwh,122.5108,-32.4576,0.0,5.59,ML,5.21,Allen (2025),FORT,128.059,-30.799,575.1,200.0,hsd_data/2016-07-08T09.38.AU.FORT.mseed,../inputs/wf_data/2016-07-08T09.38.AU.FORT.mseed,FORT,,,HHZ,2016-07-08 09:40:50,397.80000000000007,proxy,AU,../inputs/paz/sts2-g3.paz,31.77,2513025630.208,EHZ,165.0,"AU.FORT (Forrest, WA)"
9031,3085,2016-07-08T09:40:50.000000Z,ga2016njrmwh,122.5108,-32.4576,0.0,5.59,ML,5.21,Allen (2025),RKGY,116.9773,-34.6094,548.6,200.0,hsd_data/2016-07-08T09.38.AU.RKGY.mseed,../inputs/wf_data/2016-07-08T09.38.AU.RKGY.mseed,RKGY,,,HHE,2016-07-08 09:40:50,649.1111111111111,proxy,AU,../inputs/paz/cmg-40t-1s.paz,0.99,3355443200.0,EHE,30.0,"AU.RKGY (Rocky Gully, WA)"
9032,3085,2016-07-08T09:40:50.000000Z,ga2016njrmwh,122.5108,-32.4576,0.0,5.59,ML,5.21,Allen (2025),RKGY,116.9773,-34.6094,548.6,200.0,hsd_data/2016-07-08T09.38.AU.RKGY.mseed,../inputs/wf_data/2016-07-08T09.38.AU.RKGY.mseed,RKGY,,,HHN,2016-07-08 09:40:50,649.1111111111111,proxy,AU,../inputs/paz/cmg-40t-1s.paz,0.99,3355443200.0,EHN,30.0,"AU.RKGY (Rocky Gully, WA)"
9033,3085,2016-07-08T09:40:50.000000Z,ga2016njrmwh,122.5108,-32.4576,0.0,5.59,ML,5.21,Allen (2025),RKGY,116.9773,-34.6094,548.6,200.0,hsd_data/2016-07-08T09.38.AU.RKGY.mseed,../inputs/wf_data/2016-07-08T09.38.AU.RKGY.mseed,RKGY,,,HHZ,2016-07-08 09:40:50,649.1111111111111,proxy,AU,../inputs/paz/cmg-40t-1s.paz,0.99,3355443200.0,EHZ,30.0,"AU.RKGY (Rocky Gully, WA)"
9040,3087,2016-07-08T09:40:50.000000Z,ga2016njrmwh,122.5108,-32.4576,0.0,5.59,ML,5.21,Allen (2025),MUN,116.2083,-31.9783,581.6,200.0,hsd_data/2016-07-08T09.38.AU.MUN.mseed,../inputs/wf_data/2016-07-08T09.38.AU.MUN.mseed,MUN,,,HHE,2016-07-08 09:40:50,665.2857142857144,proxy,AU,../inputs/paz/sts2-g3.paz,31.77,2506583179.264,EHE,253.0,"AU.MUN (Mundaring, Western Australia)"
9041,3087,2016-07-08T09:40:50.000000Z,ga2016njrmwh,122.5108,-32.4576,0.0,5.59,ML,5.21,Allen (2025),MUN,116.2083,-31.9783,581.6,200.0,hsd_data/2016-07-08T09.38.AU.MUN.mseed,../inputs/wf_data/2016-07-08T09.38.AU.MUN.mseed,MUN,,,HHN,2016-07-08 09:40:50,665.2857142857144,proxy,AU,../inputs/paz/sts2-g3.paz,31.77,2506583179.264,EHN,253.0,"AU.MUN (Mundaring, Western Australia)"
9042,3087,2016-07-08T09:40:50.000000Z,ga2016njrmwh,122.5108,-32.4576,0.0,5.59,ML,5.21,Allen (2025),MUN,116.2083,-31.9783,581.6,200.0,hsd_data/2016-07-08T09.38.AU.MUN.mseed,../inputs/wf_data/2016-07-08T09.38.AU.MUN.mseed,MUN,,,HHZ,2016-07-08 09:40:50,665.2857142857144,proxy,AU,../inputs/paz/sts2-g3.paz,31.77,2506583179.264,EHZ,253.0,"AU.MUN (Mundaring, Western Australia)"
9062,3092,2016-07-08T09:40:50.000000Z,ga2016njrmwh,122.5108,-32.4576,0.0,5.59,ML,5.21,Allen (2025),MORW,116.0388,-29.0683,715.7,200.0,hsd_data/2016-07-08T09.38.AU.MORW.mseed,../inputs/wf_data/2016-07-08T09.38.AU.MORW.mseed,MORW,,,HHE,2016-07-08 09:40:50,929.0,proxy,AU,../inputs/paz/sts2-g3.paz,31.77,2506583179.264,EHE,296.0,"AU.MORW (Morawa, Western Australia)"
9063,3092,2016-07-08T09:40:50.000000Z,ga2016njrmwh,122.5108,-32.4576,0.0,5.59,ML,5.21,Allen (2025),MORW,116.0388,-29.0683,715.7,200.0,hsd_data/2016-07-08T09.38.AU.MORW.mseed,../inputs/wf_data/2016-07-08T09.38.AU.MORW.mseed,MORW,,,HHN,2016-07-08 09:40:50,929.0,proxy,AU,../inputs/paz/sts2-g3.paz,31.77,2506583179.264,EHN,296.0,"AU.MORW (Morawa, Western Australia)"
9064,3092,2016-07-08T09:40:50.000000Z,ga2016njrmwh,122.5108,-32.4576,0.0,5.59,ML,5.21,Allen (2025),MORW,116.0388,-29.0683,715.7,200.0,hsd_data/2016-07-08T09.38.AU.MORW.mseed,../inputs/wf_data/2016-07-08T09.38.AU.MORW.mseed,MORW,,,HHZ,2016-07-08 09:40:50,929.0,proxy,AU,../inputs/paz/sts2-g3.paz,31.77,2506583179.264,EHZ,296.0,"AU.MORW (Morawa, Western Australia)"
9071,3094,2016-07-08T09:40:50.000000Z,ga2016njrmwh,122.5108,-32.4576,0.0,5.59,ML,5.21,Allen (2025),WRKA,128.2961,-25.0375,1014.0,200.0,hsd_data/2016-07-08T09.38.AU.WRKA.mseed,../inputs/wf_data/2016-07-08T09.38.AU.WRKA.mseed,WRKA,,,HHE,2016-07-08 09:40:50,437.9999999999999,proxy,AU,../inputs/paz/sts2-g3.paz,31.77,2508764217.344,EHE,622.0,"AU.WRKA (Warrakurna, Western Australia)"
9072,3094,2016-07-08T09:40:50.000000Z,ga2016njrmwh,122.5108,-32.4576,0.0,5.59,ML,5.21,Allen (2025),WRKA,128.2961,-25.0375,1014.0,200.0,hsd_data/2016-07-08T09.38.AU.WRKA.mseed,../inputs/wf_data/2016-07-08T09.38.AU.WRKA.mseed,WRKA,,,HHN,2016-07-08 09:40:50,437.9999999999999,proxy,AU,../inputs/paz/sts2-g3.paz,31.77,2508764217.344,EHN,622.0,"AU.WRKA (Warrakurna, Western Australia)"
9073,3094,2016-07-08T09:40:50.000000Z,ga2016njrmwh,122.5108,-32.4576,0.0,5.59,ML,5.21,Allen (2025),WRKA,128.2961,-25.0375,1014.0,200.0,hsd_data/2016-07-08T09.38.AU.WRKA.mseed,../inputs/wf_data/2016-07-08T09.38.AU.WRKA.mseed,WRKA,,,HHZ,2016-07-08 09:40:50,437.9999999999999,proxy,AU,../inputs/paz/sts2-g3.paz,31.77,2508764217.344,EHZ,622.0,"AU.WRKA (Warrakurna, Western Australia)"
9086,3097,2016-07-08T09:40:50.000000Z,ga2016njrmwh,122.5108,-32.4576,0.0,5.59,ML,5.21,Allen (2025),BBOO,136.0564,-32.8097,1285.4,200.0,hsd_data/2016-07-08T09.38.AU.BBOO.mseed,../inputs/wf_data/2016-07-08T09.38.AU.BBOO.mseed,BBOO,,,HHE,2016-07-08 09:40:50,545.4999999999999,proxy,AU,../inputs/paz/sts2-g3.paz,31.77,2506583179.264,EHE,321.0,"AU.BBOO (Buckleboo, South Australia)"
9087,3097,2016-07-08T09:40:50.000000Z,ga2016njrmwh,122.5108,-32.4576,0.0,5.59,ML,5.21,Allen (2025),BBOO,136.0564,-32.8097,1285.4,200.0,hsd_data/2016-07-08T09.38.AU.BBOO.mseed,../inputs/wf_data/2016-07-08T09.38.AU.BBOO.mseed,BBOO,,,HHN,2016-07-08 09:40:50,545.4999999999999,proxy,AU,../inputs/paz/sts2-g3.paz,31.77,2506583179.264,EHN,321.0,"AU.BBOO (Buckleboo, South Australia)"
9088,3097,2016-07-08T09:40:50.000000Z,ga2016njrmwh,122.5108,-32.4576,0.0,5.59,ML,5.21,Allen (2025),BBOO,136.0564,-32.8097,1285.4,200.0,hsd_data/2016-07-08T09.38.AU.BBOO.mseed,../inputs/wf_data/2016-07-08T09.38.AU.BBOO.mseed,BBOO,,,HHZ,2016-07-08 09:40:50,545.4999999999999,proxy,AU,../inputs/paz/sts2-g3.paz,31.77,2506583179.264,EHZ,321.0,"AU.BBOO (Buckleboo, South Australia)"
9114,3103,2016-07-08T09:40:50.000000Z,ga2016njrmwh,122.5108,-32.4576,0.0,5.59,ML,5.21,Allen (2025),NAPP,138.148,-33.183,1465.1,100.0,sd_data/2016-07-08T09.36.AU.NAPP.mseed,../inputs/wf_data/2016-07-08T09.36.AU.NAPP.mseed,NAPP,AU,00,BNZ,2016-07-08 09:40:50,716.5,proxy,AU,../inputs/paz/refraction_tech-131.paz,0.0,157376.55310000002,HNZ,181.0,"AU.NAPP (Napperby JUMP, South Australia)"
9115,3103,2016-07-08T09:40:50.000000Z,ga2016njrmwh,122.5108,-32.4576,0.0,5.59,ML,5.21,Allen (2025),NAPP,138.148,-33.183,1465.1,100.0,sd_data/2016-07-08T09.36.AU.NAPP.mseed,../inputs/wf_data/2016-07-08T09.36.AU.NAPP.mseed,NAPP,AU,00,SHZ,2016-07-08 09:40:50,716.5,proxy,AU,../inputs/paz/lennartz-LE-3D.paz,1.0,251046030.3,EHZ,181.0,"AU.NAPP (Napperby JUMP, South Australia)"
9166,3121,2016-07-14T10:08:55.000000Z,ga2016nusuiu,122.433,-32.5355,0.0,4.22,MLa,4.19,Allen (2025),RKGY,116.9773,-34.6094,556.2,200.0,hsd_data/2016-07-14T10.06.AU.RKGY.mseed,../inputs/wf_data/2016-07-14T10.06.AU.RKGY.mseed,RKGY,,,HHE,2016-07-14 10:08:55,649.1111111111111,proxy,AU,../inputs/paz/cmg-40t-1s.paz,0.99,3355443200.0,EHE,30.0,"AU.RKGY (Rocky Gully, WA)"
9167,3121,2016-07-14T10:08:55.000000Z,ga2016nusuiu,122.433,-32.5355,0.0,4.22,MLa,4.19,Allen (2025),RKGY,116.9773,-34.6094,556.2,200.0,hsd_data/2016-07-14T10.06.AU.RKGY.mseed,../inputs/wf_data/2016-07-14T10.06.AU.RKGY.mseed,RKGY,,,HHN,2016-07-14 10:08:55,649.1111111111111,proxy,AU,../inputs/paz/cmg-40t-1s.paz,0.99,3355443200.0,EHN,30.0,"AU.RKGY (Rocky Gully, WA)"
9168,3121,2016-07-14T10:08:55.000000Z,ga2016nusuiu,122.433,-32.5355,0.0,4.22,MLa,4.19,Allen (2025),RKGY,116.9773,-34.6094,556.2,200.0,hsd_data/2016-07-14T10.06.AU.RKGY.mseed,../inputs/wf_data/2016-07-14T10.06.AU.RKGY.mseed,RKGY,,,HHZ,2016-07-14 10:08:55,649.1111111111111,proxy,AU,../inputs/paz/cmg-40t-1s.paz,0.99,3355443200.0,EHZ,30.0,"AU.RKGY (Rocky Gully, WA)"
9169,3122,2016-07-14T10:08:55.000000Z,ga2016nusuiu,122.433,-32.5355,0.0,4.22,MLa,4.19,Allen (2025),FORT,128.059,-30.799,567.1,200.0,hsd_data/2016-07-14T10.06.AU.FORT.mseed,../inputs/wf_data/2016-07-14T10.06.AU.FORT.mseed,FORT,,,HHE,2016-07-14 10:08:55,397.80000000000007,proxy,AU,../inputs/paz/sts2-g3.paz,31.77,2513025630.208,EHE,165.0,"AU.FORT (Forrest, WA)"
9170,3122,2016-07-14T10:08:55.000000Z,ga2016nusuiu,122.433,-32.5355,0.0,4.22,MLa,4.19,Allen (2025),FORT,128.059,-30.799,567.1,200.0,hsd_data/2016-07-14T10.06.AU.FORT.mseed,../inputs/wf_data/2016-07-14T10.06.AU.FORT.mseed,FORT,,,HHN,2016-07-14 10:08:55,397.80000000000007,proxy,AU,../inputs/paz/sts2-g3.paz,31.77,2513025630.208,EHN,165.0,"AU.FORT (Forrest, WA)"
9171,3122,2016-07-14T10:08:55.000000Z,ga2016nusuiu,122.433,-32.5355,0.0,4.22,MLa,4.19,Allen (2025),FORT,128.059,-30.799,567.1,200.0,hsd_data/2016-07-14T10.06.AU.FORT.mseed,../inputs/wf_data/2016-07-14T10.06.AU.FORT.mseed,FORT,,,HHZ,2016-07-14 10:08:55,397.80000000000007,proxy,AU,../inputs/paz/sts2-g3.paz,31.77,2513025630.208,EHZ,165.0,"AU.FORT (Forrest, WA)"
9337,3175,2016-08-13T15:31:13.000000Z,ga2016pyfgmi,152.8669,-23.8209,10.0,4.41,ML,4.79,Allen (2025),MGCD,151.107,-33.208,1054.5,40.0,sd_data/2016-08-13T15.27.AU.MGCD.mseed,../inputs/wf_data/2016-08-13T15.27.AU.MGCD.mseed,MGCD,AU,,SHE,2016-08-13 15:31:13,954.0,measured,AU,../inputs/paz/cmg-40t-30s.paz,0.04,3323751038.976,BHE,285.0,"AU.MGCD (Mangrove Creek Dam, NSW)"
9338,3175,2016-08-13T15:31:13.000000Z,ga2016pyfgmi,152.8669,-23.8209,10.0,4.41,ML,4.79,Allen (2025),MGCD,151.107,-33.208,1054.5,40.0,sd_data/2016-08-13T15.27.AU.MGCD.mseed,../inputs/wf_data/2016-08-13T15.27.AU.MGCD.mseed,MGCD,AU,,SHN,2016-08-13 15:31:13,954.0,measured,AU,../inputs/paz/cmg-40t-30s.paz,0.04,3418139656.192,BHN,285.0,"AU.MGCD (Mangrove Creek Dam, NSW)"
9339,3175,2016-08-13T15:31:13.000000Z,ga2016pyfgmi,152.8669,-23.8209,10.0,4.41,ML,4.79,Allen (2025),MGCD,151.107,-33.208,1054.5,40.0,sd_data/2016-08-13T15.27.AU.MGCD.mseed,../inputs/wf_data/2016-08-13T15.27.AU.MGCD.mseed,MGCD,AU,,SHZ,2016-08-13 15:31:13,954.0,measured,AU,../inputs/paz/cmg-40t-30s.paz,0.04,3246106083.328,BHZ,285.0,"AU.MGCD (Mangrove Creek Dam, NSW)"
9623,3272,2016-08-18T04:30:07.000000Z,ga2016qgnzey,148.8628,-19.768,0.0,5.8,Mwp,5.91,Allen (2025),MGCD,151.107,-33.208,1505.7,40.0,sd_data/2016-08-18T04.26.AU.MGCD.mseed,../inputs/wf_data/2016-08-18T04.26.AU.MGCD.mseed,MGCD,AU,,SHE,2016-08-18 04:30:07,954.0,measured,AU,../inputs/paz/cmg-40t-30s.paz,0.04,3323751038.976,BHE,285.0,"AU.MGCD (Mangrove Creek Dam, NSW)"
9624,3272,2016-08-18T04:30:07.000000Z,ga2016qgnzey,148.8628,-19.768,0.0,5.8,Mwp,5.91,Allen (2025),MGCD,151.107,-33.208,1505.7,40.0,sd_data/2016-08-18T04.26.AU.MGCD.mseed,../inputs/wf_data/2016-08-18T04.26.AU.MGCD.mseed,MGCD,AU,,SHN,2016-08-18 04:30:07,954.0,measured,AU,../inputs/paz/cmg-40t-30s.paz,0.04,3418139656.192,BHN,285.0,"AU.MGCD (Mangrove Creek Dam, NSW)"
9625,3272,2016-08-18T04:30:07.000000Z,ga2016qgnzey,148.8628,-19.768,0.0,5.8,Mwp,5.91,Allen (2025),MGCD,151.107,-33.208,1505.7,40.0,sd_data/2016-08-18T04.26.AU.MGCD.mseed,../inputs/wf_data/2016-08-18T04.26.AU.MGCD.mseed,MGCD,AU,,SHZ,2016-08-18 04:30:07,954.0,measured,AU,../inputs/paz/cmg-40t-30s.paz,0.04,3246106083.328,BHZ,285.0,"AU.MGCD (Mangrove Creek Dam, NSW)"
9690,3298,2016-09-05T16:23:37.000000Z,ga2016romrwq,122.2198,-32.4185,0.0,4.21,ML,4.02,Allen (2025),NOR11,122.0893,-32.4179,12.3,250.0,norseman/nors_dump/2016-09-05T16.21.AU.NOR11.mseed,../inputs/wf_data/2016-09-05T16.21.AU.NOR11.mseed,NOR11,,6,EHE,2016-09-05 16:23:37,755.0,proxy,AU,../inputs/paz/lennartz-LE-3Dlite-mkII.paz,1.01,125671813.625,DHE,,
9691,3298,2016-09-05T16:23:37.000000Z,ga2016romrwq,122.2198,-32.4185,0.0,4.21,ML,4.02,Allen (2025),NOR11,122.0893,-32.4179,12.3,250.0,norseman/nors_dump/2016-09-05T16.21.AU.NOR11.mseed,../inputs/wf_data/2016-09-05T16.21.AU.NOR11.mseed,NOR11,,6,EHN,2016-09-05 16:23:37,755.0,proxy,AU,../inputs/paz/lennartz-LE-3Dlite-mkII.paz,1.01,125671813.625,DHN,,
9692,3298,2016-09-05T16:23:37.000000Z,ga2016romrwq,122.2198,-32.4185,0.0,4.21,ML,4.02,Allen (2025),NOR11,122.0893,-32.4179,12.3,250.0,norseman/nors_dump/2016-09-05T16.21.AU.NOR11.mseed,../inputs/wf_data/2016-09-05T16.21.AU.NOR11.mseed,NOR11,,6,EHZ,2016-09-05 16:23:37,755.0,proxy,AU,../inputs/paz/lennartz-LE-3Dlite-mkII.paz,1.01,125671813.625,DHZ,,
9693,3299,2016-09-05T16:23:37.000000Z,ga2016romrwq,122.2198,-32.4185,0.0,4.21,ML,4.02,Allen (2025),NOR12,122.3764,-32.4055,14.8,250.0,norseman/nors_dump/2016-09-05T16.21.AU.NOR12.mseed,../inputs/wf_data/2016-09-05T16.21.AU.NOR12.mseed,NOR12,,6,EHE,2016-09-05 16:23:37,293.99999999999994,proxy,AU,../inputs/paz/lennartz-LE-3Dlite-mkII.paz,1.01,125671813.625,DHE,,
9694,3299,2016-09-05T16:23:37.000000Z,ga2016romrwq,122.2198,-32.4185,0.0,4.21,ML,4.02,Allen (2025),NOR12,122.3764,-32.4055,14.8,250.0,norseman/nors_dump/2016-09-05T16.21.AU.NOR12.mseed,../inputs/wf_data/2016-09-05T16.21.AU.NOR12.mseed,NOR12,,6,EHN,2016-09-05 16:23:37,293.99999999999994,proxy,AU,../inputs/paz/lennartz-LE-3Dlite-mkII.paz,1.01,125671813.625,DHN,,
9695,3299,2016-09-05T16:23:37.000000Z,ga2016romrwq,122.2198,-32.4185,0.0,4.21,ML,4.02,Allen (2025),NOR12,122.3764,-32.4055,14.8,250.0,norseman/nors_dump/2016-09-05T16.21.AU.NOR12.mseed,../inputs/wf_data/2016-09-05T16.21.AU.NOR12.mseed,NOR12,,6,EHZ,2016-09-05 16:23:37,293.99999999999994,proxy,AU,../inputs/paz/lennartz-LE-3Dlite-mkII.paz,1.01,125671813.625,DHZ,,
9696,3300,2016-09-05T16:23:37.000000Z,ga2016romrwq,122.2198,-32.4185,0.0,4.21,ML,4.02,Allen (2025),NOR10,122.6187,-32.2679,41.1,250.0,norseman/nors_dump/2016-09-05T16.21.AU.NOR10.mseed,../inputs/wf_data/2016-09-05T16.21.AU.NOR10.mseed,NOR10,,6,EHE,2016-09-05 16:23:37,305.0,proxy,AU,../inputs/paz/lennartz-LE-3Dlite-mkII.paz,1.01,125671813.625,DHE,,
9697,3300,2016-09-05T16:23:37.000000Z,ga2016romrwq,122.2198,-32.4185,0.0,4.21,ML,4.02,Allen (2025),NOR10,122.6187,-32.2679,41.1,250.0,norseman/nors_dump/2016-09-05T16.21.AU.NOR10.mseed,../inputs/wf_data/2016-09-05T16.21.AU.NOR10.mseed,NOR10,,6,EHN,2016-09-05 16:23:37,305.0,proxy,AU,../inputs/paz/lennartz-LE-3Dlite-mkII.paz,1.01,125671813.625,DHN,,
9698,3300,2016-09-05T16:23:37.000000Z,ga2016romrwq,122.2198,-32.4185,0.0,4.21,ML,4.02,Allen (2025),NOR10,122.6187,-32.2679,41.1,250.0,norseman/nors_dump/2016-09-05T16.21.AU.NOR10.mseed,../inputs/wf_data/2016-09-05T16.21.AU.NOR10.mseed,NOR10,,6,EHZ,2016-09-05 16:23:37,305.0,proxy,AU,../inputs/paz/lennartz-LE-3Dlite-mkII.paz,1.01,125671813.625,DHZ,,
9708,3303,2016-09-05T16:23:37.000000Z,ga2016romrwq,122.2198,-32.4185,0.0,4.21,ML,4.02,Allen (2025),KLBR,117.7546,-31.5915,431.8,200.0,hsd_data/2016-09-05T16.21.AU.KLBR.mseed,../inputs/wf_data/2016-09-05T16.21.AU.KLBR.mseed,KLBR,,,HHE,2016-09-05 16:23:37,889.7499999999999,proxy,AU,../inputs/paz/cmg-40t-1s.paz,0.99,3355443200.0,EHE,320.0,"AU.KLBR (Kellerberrin, Western Australia)"
9709,3303,2016-09-05T16:23:37.000000Z,ga2016romrwq,122.2198,-32.4185,0.0,4.21,ML,4.02,Allen (2025),KLBR,117.7546,-31.5915,431.8,200.0,hsd_data/2016-09-05T16.21.AU.KLBR.mseed,../inputs/wf_data/2016-09-05T16.21.AU.KLBR.mseed,KLBR,,,HHN,2016-09-05 16:23:37,889.7499999999999,proxy,AU,../inputs/paz/cmg-40t-1s.paz,0.99,3355443200.0,EHN,320.0,"AU.KLBR (Kellerberrin, Western Australia)"
9710,3303,2016-09-05T16:23:37.000000Z,ga2016romrwq,122.2198,-32.4185,0.0,4.21,ML,4.02,Allen (2025),KLBR,117.7546,-31.5915,431.8,200.0,hsd_data/2016-09-05T16.21.AU.KLBR.mseed,../inputs/wf_data/2016-09-05T16.21.AU.KLBR.mseed,KLBR,,,HHZ,2016-09-05 16:23:37,889.7499999999999,proxy,AU,../inputs/paz/cmg-40t-1s.paz,0.99,3355443200.0,EHZ,320.0,"AU.KLBR (Kellerberrin, Western Australia)"
9860,3351,2017-01-03T15:30:19.000000Z,ga2017aewhlh,118.4554,-30.6094,10.0,4.18,ML,4.04,Allen (2025),KLBR,117.7546,-31.5915,127.8,200.0,hsd_data/2017-01-03T15.28.AU.KLBR.mseed,../inputs/wf_data/2017-01-03T15.28.AU.KLBR.mseed,KLBR,,,HHE,2017-01-03 15:30:19,889.7499999999999,proxy,AU,../inputs/paz/cmg-40t-1s.paz,0.99,3355443200.0,EHE,320.0,"AU.KLBR (Kellerberrin, Western Australia)"
9861,3351,2017-01-03T15:30:19.000000Z,ga2017aewhlh,118.4554,-30.6094,10.0,4.18,ML,4.04,Allen (2025),KLBR,117.7546,-31.5915,127.8,200.0,hsd_data/2017-01-03T15.28.AU.KLBR.mseed,../inputs/wf_data/2017-01-03T15.28.AU.KLBR.mseed,KLBR,,,HHN,2017-01-03 15:30:19,889.7499999999999,proxy,AU,../inputs/paz/cmg-40t-1s.paz,0.99,3355443200.0,EHN,320.0,"AU.KLBR (Kellerberrin, Western Australia)"
9862,3351,2017-01-03T15:30:19.000000Z,ga2017aewhlh,118.4554,-30.6094,10.0,4.18,ML,4.04,Allen (2025),KLBR,117.7546,-31.5915,127.8,200.0,hsd_data/2017-01-03T15.28.AU.KLBR.mseed,../inputs/wf_data/2017-01-03T15.28.AU.KLBR.mseed,KLBR,,,HHZ,2017-01-03 15:30:19,889.7499999999999,proxy,AU,../inputs/paz/cmg-40t-1s.paz,0.99,3355443200.0,EHZ,320.0,"AU.KLBR (Kellerberrin, Western Australia)"
9881,3355,2017-01-03T15:30:19.000000Z,ga2017aewhlh,118.4554,-30.6094,10.0,4.18,ML,4.04,Allen (2025),MORW,116.0388,-29.0683,289.3,200.0,hsd_data/2017-01-03T15.28.AU.MORW.mseed,../inputs/wf_data/2017-01-03T15.28.AU.MORW.mseed,MORW,,,HHE,2017-01-03 15:30:19,929.0,proxy,AU,../inputs/paz/sts2-g3.paz,31.77,2506583179.264,EHE,296.0,"AU.MORW (Morawa, Western Australia)"
9882,3355,2017-01-03T15:30:19.000000Z,ga2017aewhlh,118.4554,-30.6094,10.0,4.18,ML,4.04,Allen (2025),MORW,116.0388,-29.0683,289.3,200.0,hsd_data/2017-01-03T15.28.AU.MORW.mseed,../inputs/wf_data/2017-01-03T15.28.AU.MORW.mseed,MORW,,,HHN,2017-01-03 15:30:19,929.0,proxy,AU,../inputs/paz/sts2-g3.paz,31.77,2506583179.264,EHN,296.0,"AU.MORW (Morawa, Western Australia)"
9883,3355,2017-01-03T15:30:19.000000Z,ga2017aewhlh,118.4554,-30.6094,10.0,4.18,ML,4.04,Allen (2025),MORW,116.0388,-29.0683,289.3,200.0,hsd_data/2017-01-03T15.28.AU.MORW.mseed,../inputs/wf_data/2017-01-03T15.28.AU.MORW.mseed,MORW,,,HHZ,2017-01-03 15:30:19,929.0,proxy,AU,../inputs/paz/sts2-g3.paz,31.77,2506583179.264,EHZ,296.0,"AU.MORW (Morawa, Western Australia)"
9901,3359,2017-01-03T15:30:19.000000Z,ga2017aewhlh,118.4554,-30.6094,10.0,4.18,ML,4.04,Allen (2025),MEEK,118.614,-26.638,440.4,200.0,hsd_data/2017-01-03T15.28.AU.MEEK.mseed,../inputs/wf_data/2017-01-03T15.28.AU.MEEK.mseed,MEEK,,,HHE,2017-01-03 15:30:19,522.0,proxy,AU,../inputs/paz/sts2-g3.paz,31.77,2506583179.264,EHE,530.0,"AU.MEEK (Meekatharra, Western Australia)"
