,STA,STLA,STLO,VS,VS_FLAG
546,IVS,-36.13379,147.06814,677.9999999999999,proxy
547,IVS,-36.13379,147.06814,677.9999999999999,proxy
548,TOM,-37.80853,146.34969,1000.0,proxy
549,TOM,-37.80853,146.34969,1000.0,proxy
550,TOM,-37.80853,146.34969,1000.0,proxy
551,TOS,-37.82428,146.40573,824.0,proxy
552,TOS,-37.82428,146.40573,824.0,proxy
553,TOS,-37.82428,146.40573,824.0,proxy
554,PAT,-37.857253,146.455572,830.5000000000001,proxy
555,PAT,-37.857253,146.455572,830.5000000000001,proxy
556,PAT,-37.857253,146.455572,830.5000000000001,proxy
557,MIC,-37.903344,146.359389,1000.0,proxy
558,MIC,-37.903344,146.359389,1000.0,proxy
559,MIC,-37.903344,146.359389,1000.0,proxy
560,GVL,-37.6214,144.899,1119.625,measured
561,GVL,-37.6214,144.899,1119.625,measured
562,GVL,-37.6214,144.899,1119.625,measured
563,LGT,-36.76326,147.46358,617.3333333333334,measured
564,LGT,-36.76326,147.46358,617.3333333333334,measured
565,LGT,-36.76326,147.46358,617.3333333333334,measured
566,DTM,-36.52931,147.4686,769.3333333333334,measured
567,DTM,-36.52931,147.4686,769.3333333333334,measured
568,DTM,-36.52931,147.4686,769.3333333333334,measured
569,DDB,-36.55777,147.51147,1000.0,proxy
570,DDB,-36.55777,147.51147,1000.0,proxy
571,DDB,-36.55777,147.51147,1000.0,proxy
572,CDN,-37.94616,145.42518,1005.9999999999999,proxy
573,CDN,-37.94616,145.42518,1005.9999999999999,proxy
574,CDN,-37.94616,145.42518,1005.9999999999999,proxy
575,MIT,-36.73171,147.65871,1003.4999999999999,proxy
576,MIT,-36.73171,147.65871,1003.4999999999999,proxy
577,MIT,-36.73171,147.65871,1003.4999999999999,proxy
578,DRA,-35.96543,147.37543,1043.5,measured
579,DRA,-35.96543,147.37543,1043.5,measured
580,DRA,-35.96543,147.37543,1043.5,measured
581,TYR,-38.1083,146.4354,1004.5,proxy
582,TYR,-38.1083,146.4354,1004.5,proxy
583,TYR,-38.1083,146.4354,1004.5,proxy
584,KOW,-35.7885,144.5201,442.99999999999994,proxy
585,KOW,-35.7885,144.5201,442.99999999999994,proxy
586,KOW,-35.7885,144.5201,442.99999999999994,proxy
587,NAR,-36.43023,147.84481,835.5000000000001,proxy
588,NAR,-36.43023,147.84481,835.5000000000001,proxy
589,NAR,-36.43023,147.84481,835.5000000000001,proxy
590,CRN,-36.991,143.972,766.5,proxy
591,CRN,-36.991,143.972,766.5,proxy
592,CRN,-36.991,143.972,766.5,proxy
593,DVB,-38.2874,145.0977,585.4999999999999,proxy
594,DVB,-38.2874,145.0977,585.4999999999999,proxy
595,DVB,-38.2874,145.0977,585.4999999999999,proxy
596,CMSA,-31.539,145.6903,837.75,proxy
597,STKA,-31.8769,141.5952,622.0,proxy
598,STKA,-31.8769,141.5952,622.0,proxy
599,STKA,-31.8769,141.5952,622.0,proxy
600,RMQ,-26.489,148.755,847.0,proxy
601,NAP,-33.184,138.145,790.3333333333335,measured
602,NAP,-33.184,138.145,790.3333333333335,measured
603,NAP,-33.184,138.145,790.3333333333335,measured
604,BBOO,-32.8097,136.0564,545.4999999999999,proxy
605,SDN,-34.5093,139.3374,1003.5000000000002,measured
606,SDN,-34.5093,139.3374,1003.5000000000002,measured
607,SDN,-34.5093,139.3374,1003.5000000000002,measured
608,STKA,-31.8769,141.5952,622.0,proxy
609,STKA,-31.8769,141.5952,622.0,proxy
610,STKA,-31.8769,141.5952,622.0,proxy
611,CMSA,-31.539,145.6903,837.75,proxy
612,QIS,-20.5577,139.6052,737.5,proxy
613,GIRL,-22.643,114.234,279.0,proxy
614,BBOO,-32.81,136.056,545.4999999999999,proxy
615,CTA,-20.088,146.255,932.2499999999999,proxy
616,CTA,-20.088,146.255,932.2499999999999,proxy
617,CTA,-20.088,146.255,932.2499999999999,proxy
618,NWAO,-32.9277,117.239,769.2222222222221,proxy
619,NWAO,-32.9277,117.239,769.2222222222221,proxy
620,NWAO,-32.9277,117.239,769.2222222222221,proxy
621,NWAO,-32.9277,117.239,769.2222222222221,proxy
622,NWAO,-32.9277,117.239,769.2222222222221,proxy
623,NWAO,-32.9277,117.239,769.2222222222221,proxy
624,WOOL,-31.073,121.678,291.0,proxy
625,WOOL,-31.073,121.678,291.0,proxy
626,WOOL,-31.073,121.678,291.0,proxy
627,MEEK,-26.638,118.614,522.0,proxy
628,FORT,-30.799,128.059,397.80000000000007,proxy
629,GIRL,-22.643,114.234,279.0,proxy
630,WARB,-26.184,126.643,566.0,proxy
631,WARB,-26.184,126.643,566.0,proxy
632,WARB,-26.184,126.643,566.0,proxy
633,KA07,-18.182,124.078,287.5,proxy
634,KA07,-18.182,124.078,287.5,proxy
635,KA07,-18.182,124.078,287.5,proxy
636,KA05,-16.82,124.912,804.5,proxy
637,KA05,-16.82,124.912,804.5,proxy
638,KA05,-16.82,124.912,804.5,proxy
639,KA08,-18.868,126.016,549.5,proxy
640,KA08,-18.868,126.016,549.5,proxy
641,KA08,-18.868,126.016,549.5,proxy
642,KA09,-17.281,127.465,316.5,proxy
643,KA09,-17.281,127.465,316.5,proxy
644,KA09,-17.281,127.465,316.5,proxy
645,KA03,-15.928,127.248,355.0,proxy
646,KA03,-15.928,127.248,355.0,proxy
647,KA03,-15.928,127.248,355.0,proxy
648,KA02,-16.013,128.0,532.0,proxy
649,KA02,-16.013,128.0,532.0,proxy
650,KA02,-16.013,128.0,532.0,proxy
651,KA10,-16.596,128.479,355.0,proxy
652,KA10,-16.596,128.479,355.0,proxy
653,KA10,-16.596,128.479,355.0,proxy
654,WARB,-26.184,126.643,566.0,proxy
655,WARB,-26.184,126.643,566.0,proxy
656,WARB,-26.184,126.643,566.0,proxy
657,MEEK,-26.638,118.614,522.0,proxy
658,GIRL,-22.643,114.234,279.0,proxy
659,KAKA,-12.711,132.44,740.4999999999999,proxy
660,FORT,-30.799,128.059,397.80000000000007,proxy
661,QIS,-20.558,139.605,737.5,proxy
662,BJE,-34.9505,148.646,1117.3333333333335,measured
663,BJE,-34.9505,148.646,1117.3333333333335,measured
664,BJE,-34.9505,148.646,1117.3333333333335,measured
665,BJE,-34.9505,148.646,1117.3333333333335,measured
666,BJE,-34.9505,148.646,1117.3333333333335,measured
667,BJE,-34.9505,148.646,1117.3333333333335,measured
668,DRA,-35.96543,147.37543,1043.5,measured
669,DRA,-35.96543,147.37543,1043.5,measured
670,DRA,-35.96543,147.37543,1043.5,measured
671,NAR,-36.43023,147.84481,835.5000000000001,proxy
672,NAR,-36.43023,147.84481,835.5000000000001,proxy
673,NAR,-36.43023,147.84481,835.5000000000001,proxy
674,IVS,-36.13379,147.06814,677.9999999999999,proxy
675,IVS,-36.13379,147.06814,677.9999999999999,proxy
676,IVS,-36.13379,147.06814,677.9999999999999,proxy
677,DDC,-36.56085,147.52411,900.0,proxy
678,DDC,-36.56085,147.52411,900.0,proxy
679,DDC,-36.56085,147.52411,900.0,proxy
680,DTM,-36.52931,147.4686,769.3333333333334,measured
681,DTM,-36.52931,147.4686,769.3333333333334,measured
682,DTM,-36.52931,147.4686,769.3333333333334,measured
683,MIT,-36.73171,147.65871,1003.4999999999999,proxy
684,MIT,-36.73171,147.65871,1003.4999999999999,proxy
685,MIT,-36.73171,147.65871,1003.4999999999999,proxy
686,TAL,-34.77094,150.38091,710.6666666666666,measured
687,TAL,-34.77094,150.38091,710.6666666666666,measured
688,TAL,-34.77094,150.38091,710.6666666666666,measured
689,FTZ,-34.64215,150.48384,575.5,proxy
690,FTZ,-34.64215,150.48384,575.5,proxy
691,FTZ,-34.64215,150.48384,575.5,proxy
692,YER,-34.14247,150.23205,1000.0,proxy
693,YER,-34.14247,150.23205,1000.0,proxy
694,YER,-34.14247,150.23205,1000.0,proxy
695,KAN,-33.9966,150.0668,1000.5000000000001,proxy
696,KAN,-33.9966,150.0668,1000.5000000000001,proxy
697,KAN,-33.9966,150.0668,1000.5000000000001,proxy
698,CPX,-34.47647,150.62474,1003.4999999999999,proxy
699,CPX,-34.47647,150.62474,1003.4999999999999,proxy
700,CPX,-34.47647,150.62474,1003.4999999999999,proxy
701,NAT,-34.20607,150.42669,807.3333333333334,measured
702,NAT,-34.20607,150.42669,807.3333333333334,measured
703,NAT,-34.20607,150.42669,807.3333333333334,measured
704,AVO,-34.3764,150.615,923.4999999999999,proxy
705,AVO,-34.3764,150.615,923.4999999999999,proxy
706,AVO,-34.3764,150.615,923.4999999999999,proxy
707,AVO,-34.3764,150.615,923.4999999999999,proxy
708,AVO,-34.3764,150.615,923.4999999999999,proxy
709,AVO,-34.3764,150.615,923.4999999999999,proxy
710,JBR,-33.76183,150.04862,885.9999999999999,proxy
711,JBR,-33.76183,150.04862,885.9999999999999,proxy
712,JBR,-33.76183,150.04862,885.9999999999999,proxy
713,WER,-33.9503,150.5803,959.5,proxy
714,WER,-33.9503,150.5803,959.5,proxy
715,WER,-33.9503,150.5803,959.5,proxy
716,LBX,-34.27212,150.87355,997.5,proxy
717,LBX,-34.27212,150.87355,997.5,proxy
718,LBX,-34.27212,150.87355,997.5,proxy
719,APN,-34.17086,150.82345,775.4999999999999,proxy
720,APN,-34.17086,150.82345,775.4999999999999,proxy
721,APN,-34.17086,150.82345,775.4999999999999,proxy
722,MGCD,-33.2076,151.1075,954.0,measured
723,MGCD,-33.2076,151.1075,954.0,measured
724,MGCD,-33.2076,151.1075,954.0,measured
725,TOO,-37.5717,145.49,1003.2500000000001,measured
726,TOO,-37.5717,145.49,1003.2500000000001,measured
727,TOO,-37.5717,145.49,1003.2500000000001,measured
728,ROY,-37.64,145.289,1010.5000000000001,proxy
729,CMSA,-31.539,145.6903,837.75,proxy
730,ARMA,-30.4198,151.628,896.0,proxy
731,ARMA,-30.4198,151.628,896.0,proxy
732,ARMA,-30.4198,151.628,896.0,proxy
733,STKA,-31.8769,141.5952,622.0,proxy
734,STKA,-31.8769,141.5952,622.0,proxy
735,STKA,-31.8769,141.5952,622.0,proxy
736,RMQ,-26.489,148.755,847.0,proxy
737,BBOO,-32.8097,136.0564,545.4999999999999,proxy
738,WHY,-33.0334,137.5745,778.4999999999999,proxy
739,WHY,-33.0334,137.5745,778.4999999999999,proxy
740,WHY,-33.0334,137.5745,778.4999999999999,proxy
741,PTP,-33.173,137.993,210.0,proxy
742,PTP,-33.173,137.993,210.0,proxy
743,PTP,-33.173,137.993,210.0,proxy
744,NAP,-33.184,138.145,790.3333333333335,measured
745,NAP,-33.184,138.145,790.3333333333335,measured
746,NAP,-33.184,138.145,790.3333333333335,measured
747,PDA,-35.8059,137.2389,347.99999999999994,proxy
748,PDA,-35.8059,137.2389,347.99999999999994,proxy
749,PDA,-35.8059,137.2389,347.99999999999994,proxy
750,SDN,-34.5093,139.3374,1003.5000000000002,measured
751,SDN,-34.5093,139.3374,1003.5000000000002,measured
752,SDN,-34.5093,139.3374,1003.5000000000002,measured
753,STKA,-31.8769,141.5952,622.0,proxy
754,STKA,-31.8769,141.5952,622.0,proxy
755,STKA,-31.8769,141.5952,622.0,proxy
756,FORT,-30.799,128.059,397.80000000000007,proxy
757,CMSA,-31.539,145.6903,837.75,proxy
758,TOO,-37.5717,145.49,1003.2500000000001,measured
759,TOO,-37.5717,145.49,1003.2500000000001,measured
760,TOO,-37.5717,145.49,1003.2500000000001,measured
761,CNB,-35.315,149.3633,975.8333333333331,proxy
762,MGCD,-33.2076,151.1075,954.0,measured
763,MGCD,-33.2076,151.1075,954.0,measured
764,MGCD,-33.2076,151.1075,954.0,measured
765,RMQ,-26.489,148.755,847.0,proxy
766,QIS,-20.5577,139.6052,737.5,proxy
767,QIS,-20.5577,139.6052,737.5,proxy
768,CTA,-20.0883,146.255,932.2499999999999,proxy
769,CTA,-20.0883,146.255,932.2499999999999,proxy
770,CTA,-20.0883,146.255,932.2499999999999,proxy
771,FITZ,-18.102,125.639,290.5,proxy
772,FITZ,-18.102,125.639,290.5,proxy
773,FITZ,-18.102,125.639,290.5,proxy
774,STKA,-31.877,141.595,622.0,proxy
775,STKA,-31.877,141.595,622.0,proxy
776,STKA,-31.877,141.595,622.0,proxy
777,TOO,-37.572,145.49,1003.2500000000001,measured
778,TOO,-37.572,145.49,1003.2500000000001,measured
779,TOO,-37.572,145.49,1003.2500000000001,measured
780,CMSA,-31.539,145.69,837.75,proxy
781,BBOO,-32.81,136.056,545.4999999999999,proxy
782,STKA,-31.877,141.595,622.0,proxy
783,STKA,-31.877,141.595,622.0,proxy
784,STKA,-31.877,141.595,622.0,proxy
785,FORT,-30.799,128.059,397.80000000000007,proxy
786,WARB,-26.184,126.643,566.0,proxy
787,CMSA,-31.539,145.69,837.75,proxy
788,YOU,-34.278,148.382,930.0,proxy
789,MEEK,-26.638,118.614,522.0,proxy
790,KAKA,-12.711,132.44,740.4999999999999,proxy
791,NAR,-36.43023,147.84481,835.5000000000001,proxy
792,NAR,-36.43023,147.84481,835.5000000000001,proxy
793,NAR,-36.43023,147.84481,835.5000000000001,proxy
794,DTM,-36.52931,147.4686,769.3333333333334,measured
795,DTM,-36.52931,147.4686,769.3333333333334,measured
796,DTM,-36.52931,147.4686,769.3333333333334,measured
797,MIT,-36.73171,147.65871,1003.4999999999999,proxy
798,MIT,-36.73171,147.65871,1003.4999999999999,proxy
799,MIT,-36.73171,147.65871,1003.4999999999999,proxy
800,DRA,-35.96543,147.37543,1043.5,measured
801,DRA,-35.96543,147.37543,1043.5,measured
802,DRA,-35.96543,147.37543,1043.5,measured
803,HUM,-36.111,147.029,323.5,proxy
804,HUM,-36.111,147.029,323.5,proxy
805,HUM,-36.111,147.029,323.5,proxy
806,HUM,-36.111,147.029,323.5,proxy
807,HUM,-36.111,147.029,323.5,proxy
808,HUM,-36.111,147.029,323.5,proxy
809,BJE,-34.9505,148.646,1117.3333333333335,measured
810,BJE,-34.9505,148.646,1117.3333333333335,measured
811,BJE,-34.9505,148.646,1117.3333333333335,measured
812,TAT,-36.7747,146.1061,830.0,proxy
813,TAT,-36.7747,146.1061,830.0,proxy
814,TAT,-36.7747,146.1061,830.0,proxy
815,ROY,-37.63986,145.28854,1010.5000000000001,proxy
816,TAL,-34.77094,150.38091,710.6666666666666,measured
817,TAL,-34.77094,150.38091,710.6666666666666,measured
818,TAL,-34.77094,150.38091,710.6666666666666,measured
819,CMSA,-31.539,145.6903,837.75,proxy
820,ARMA,-30.4198,151.628,896.0,proxy
821,ARMA,-30.4198,151.628,896.0,proxy
822,ARMA,-30.4198,151.628,896.0,proxy
823,STKA,-31.8769,141.5952,622.0,proxy
824,STKA,-31.8769,141.5952,622.0,proxy
825,STKA,-31.8769,141.5952,622.0,proxy
826,RMQ,-26.489,148.755,847.0,proxy
827,DVB,-38.2874,145.0977,585.4999999999999,proxy
828,DVB,-38.2874,145.0977,585.4999999999999,proxy
829,DVB,-38.2874,145.0977,585.4999999999999,proxy
830,SHY,-37.826,145.11,735.4999999999999,proxy
831,SHY,-37.826,145.11,735.4999999999999,proxy
832,SHY,-37.826,145.11,735.4999999999999,proxy
833,CDN,-37.94616,145.42518,1005.9999999999999,proxy
834,CDN,-37.94616,145.42518,1005.9999999999999,proxy
835,CDN,-37.94616,145.42518,1005.9999999999999,proxy
836,GVL,-37.6214,144.899,1119.625,measured
837,GVL,-37.6214,144.899,1119.625,measured
838,GVL,-37.6214,144.899,1119.625,measured
839,ROY,-37.63986,145.28854,1010.5000000000001,proxy
840,FSH,-38.7565,145.9996,322.0,proxy
841,FSH,-38.7565,145.9996,322.0,proxy
842,FSH,-38.7565,145.9996,322.0,proxy
843,JEN,-38.35069,146.41976,1000.0,proxy
844,JEN,-38.35069,146.41976,1000.0,proxy
845,JEN,-38.35069,146.41976,1000.0,proxy
846,JEN,-38.35069,146.41976,1000.0,proxy
847,JEN,-38.35069,146.41976,1000.0,proxy
848,JEN,-38.35069,146.41976,1000.0,proxy
849,MIC,-37.903344,146.359389,1000.0,proxy
850,MIC,-37.903344,146.359389,1000.0,proxy
851,MIC,-37.903344,146.359389,1000.0,proxy
852,TOM,-37.80853,146.34969,1000.0,proxy
853,TOM,-37.80853,146.34969,1000.0,proxy
854,TOM,-37.80853,146.34969,1000.0,proxy
855,PAT,-37.857253,146.455572,830.5000000000001,proxy
856,PAT,-37.857253,146.455572,830.5000000000001,proxy
857,PAT,-37.857253,146.455572,830.5000000000001,proxy
858,ABE,-37.719352,146.389012,572.5,proxy
859,ABE,-37.719352,146.389012,572.5,proxy
860,ABE,-37.719352,146.389012,572.5,proxy
861,CRN,-36.991,143.972,766.5,proxy
862,CRN,-36.991,143.972,766.5,proxy
863,CRN,-36.991,143.972,766.5,proxy
864,HEX,-37.928,142.778,677.9999999999999,proxy
865,HEX,-37.928,142.778,677.9999999999999,proxy
866,HEX,-37.928,142.778,677.9999999999999,proxy
867,CNB,-35.315,149.3633,975.8333333333331,proxy
868,YOU,-34.278336,148.381668,930.0,proxy
869,CMSA,-31.539,145.6903,837.75,proxy
870,MGCD,-33.2076,151.1075,954.0,measured
871,MGCD,-33.2076,151.1075,954.0,measured
872,MGCD,-33.2076,151.1075,954.0,measured
873,BJE,-34.9505,148.646,1117.3333333333335,measured
874,BJE,-34.9505,148.646,1117.3333333333335,measured
875,BJE,-34.9505,148.646,1117.3333333333335,measured
876,BJE,-34.9505,148.646,1117.3333333333335,measured
877,IVS,-36.13379,147.06814,677.9999999999999,proxy
878,IVS,-36.13379,147.06814,677.9999999999999,proxy
879,IVS,-36.13379,147.06814,677.9999999999999,proxy
880,NAR,-36.43023,147.84481,835.5000000000001,proxy
881,NAR,-36.43023,147.84481,835.5000000000001,proxy
882,NAR,-36.43023,147.84481,835.5000000000001,proxy
883,DTM,-36.52931,147.4686,769.3333333333334,measured
884,DTM,-36.52931,147.4686,769.3333333333334,measured
885,DTM,-36.52931,147.4686,769.3333333333334,measured
886,DDC,-36.56085,147.52411,900.0,proxy
887,DDC,-36.56085,147.52411,900.0,proxy
888,DDC,-36.56085,147.52411,900.0,proxy
889,TOO,-37.5717,145.49,1003.2500000000001,measured
890,TOO,-37.5717,145.49,1003.2500000000001,measured
891,TOO,-37.5717,145.49,1003.2500000000001,measured
892,MGCD,-33.2076,151.1075,954.0,measured
893,MGCD,-33.2076,151.1075,954.0,measured
894,MGCD,-33.2076,151.1075,954.0,measured
895,CMSA,-31.539,145.6903,837.75,proxy
896,TYR,-38.108,146.435,1004.5,proxy
897,TYR,-38.108,146.435,1004.5,proxy
898,TYR,-38.108,146.435,1004.5,proxy
899,ARMA,-30.4198,151.628,896.0,proxy
900,ARMA,-30.4198,151.628,896.0,proxy
901,ARMA,-30.4198,151.628,896.0,proxy
902,STKA,-31.8769,141.5952,622.0,proxy
903,STKA,-31.8769,141.5952,622.0,proxy
904,STKA,-31.8769,141.5952,622.0,proxy
905,RMQ,-26.489,148.755,847.0,proxy
906,GIRL,-22.643,114.234,279.0,proxy
907,MEEK,-26.638,118.614,522.0,proxy
908,FITZ,-18.102,125.639,290.5,proxy
909,FITZ,-18.102,125.639,290.5,proxy
910,FITZ,-18.102,125.639,290.5,proxy
911,FORT,-30.799,128.059,397.80000000000007,proxy
912,KAKA,-12.711,132.44,740.4999999999999,proxy
913,RMQ,-26.489,148.755,847.0,proxy
914,CTA,-20.0883,146.255,932.2499999999999,proxy
915,CTA,-20.0883,146.255,932.2499999999999,proxy
916,CTA,-20.0883,146.255,932.2499999999999,proxy
917,ARMA,-30.4198,151.628,896.0,proxy
918,ARMA,-30.4198,151.628,896.0,proxy
919,ARMA,-30.4198,151.628,896.0,proxy
920,CMSA,-31.539,145.6903,837.75,proxy
921,MGCD,-33.2076,151.1075,954.0,measured
922,MGCD,-33.2076,151.1075,954.0,measured
923,MGCD,-33.2076,151.1075,954.0,measured
924,QIS,-20.5577,139.6052,737.5,proxy
925,FITZ,-18.102,125.639,290.5,proxy
926,FITZ,-18.102,125.639,290.5,proxy
927,FITZ,-18.102,125.639,290.5,proxy
928,KAKA,-12.711,132.44,740.4999999999999,proxy
929,GIRL,-22.643,114.234,279.0,proxy
930,MEEK,-26.638,118.614,522.0,proxy
931,QIS,-20.558,139.605,737.5,proxy
932,FORT,-30.799,128.059,397.80000000000007,proxy
933,TYR,-38.1083,146.4354,1004.5,proxy
934,TYR,-38.1083,146.4354,1004.5,proxy
935,TYR,-38.1083,146.4354,1004.5,proxy
936,MIC,-37.903344,146.359389,1000.0,proxy
937,MIC,-37.903344,146.359389,1000.0,proxy
938,MIC,-37.903344,146.359389,1000.0,proxy
939,MTL,-38.4015,146.5642,1000.0,proxy
940,MTL,-38.4015,146.5642,1000.0,proxy
941,MTL,-38.4015,146.5642,1000.0,proxy
942,PAT,-37.857253,146.455572,830.5000000000001,proxy
943,PAT,-37.857253,146.455572,830.5000000000001,proxy
944,PAT,-37.857253,146.455572,830.5000000000001,proxy
945,TOM,-37.80853,146.34969,1000.0,proxy
946,TOM,-37.80853,146.34969,1000.0,proxy
947,TOM,-37.80853,146.34969,1000.0,proxy
948,TOM,-37.80853,146.34969,1000.0,proxy
949,TOM,-37.80853,146.34969,1000.0,proxy
950,TOM,-37.80853,146.34969,1000.0,proxy
951,CDN,-37.94616,145.42518,1005.9999999999999,proxy
952,CDN,-37.94616,145.42518,1005.9999999999999,proxy
953,CDN,-37.94616,145.42518,1005.9999999999999,proxy
954,ROY,-37.63986,145.28854,1010.5000000000001,proxy
955,DVB,-38.2874,145.0977,585.4999999999999,proxy
956,DVB,-38.2874,145.0977,585.4999999999999,proxy
957,DVB,-38.2874,145.0977,585.4999999999999,proxy
958,GVL,-37.6214,144.899,1119.625,measured
959,GVL,-37.6214,144.899,1119.625,measured
960,GVL,-37.6214,144.899,1119.625,measured
961,TAT,-36.7747,146.1061,830.0,proxy
962,TAT,-36.7747,146.1061,830.0,proxy
963,TAT,-36.7747,146.1061,830.0,proxy
964,GLB,-38.0515,144.2498,760.9999999999999,proxy
965,GLB,-38.0515,144.2498,760.9999999999999,proxy
966,GLB,-38.0515,144.2498,760.9999999999999,proxy
967,KAKA,-12.711,132.44,740.4999999999999,proxy
968,QIS,-20.558,139.605,737.5,proxy
969,KAKA,-12.711,132.44,740.4999999999999,proxy
970,FITZ,-18.102,125.639,290.5,proxy
971,FITZ,-18.102,125.639,290.5,proxy
972,FITZ,-18.102,125.639,290.5,proxy
973,QIS,-20.558,139.605,737.5,proxy
974,EUG,-33.4182,148.3418,822.5,proxy
975,EUG,-33.4182,148.3418,822.5,proxy
976,EUG,-33.4182,148.3418,822.5,proxy
977,BJE,-34.9505,148.646,1117.3333333333335,measured
978,BJE,-34.9505,148.646,1117.3333333333335,measured
979,BJE,-34.9505,148.646,1117.3333333333335,measured
980,DRA,-35.96543,147.37543,1043.5,measured
981,DRA,-35.96543,147.37543,1043.5,measured
982,DRA,-35.96543,147.37543,1043.5,measured
983,IVS,-36.13379,147.06814,677.9999999999999,proxy
984,IVS,-36.13379,147.06814,677.9999999999999,proxy
985,IVS,-36.13379,147.06814,677.9999999999999,proxy
986,IVS,-36.13379,147.06814,677.9999999999999,proxy
987,IVS,-36.13379,147.06814,677.9999999999999,proxy
988,IVS,-36.13379,147.06814,677.9999999999999,proxy
989,QA01,-35.765,149.409,964.5,proxy
990,QA01,-35.765,149.409,964.5,proxy
991,QA01,-35.765,149.409,964.5,proxy
992,TAL,-34.77094,150.38091,710.6666666666666,measured
993,TAL,-34.77094,150.38091,710.6666666666666,measured
994,TAL,-34.77094,150.38091,710.6666666666666,measured
995,ABE,-37.719,146.389,572.5,proxy
996,ABE,-37.719,146.389,572.5,proxy
997,ABE,-37.719,146.389,572.5,proxy
998,PAT,-37.857,146.456,830.5000000000001,proxy
999,PAT,-37.857,146.456,830.5000000000001,proxy
1000,PAT,-37.857,146.456,830.5000000000001,proxy
1001,ROY,-37.64,145.289,1010.5000000000001,proxy
1002,CTB,-34.26481,150.81072,973.0000000000001,proxy
1003,CTB,-34.26481,150.81072,973.0000000000001,proxy
1004,CTB,-34.26481,150.81072,973.0000000000001,proxy
1005,CPX,-34.47647,150.62474,1003.4999999999999,proxy
1006,CPX,-34.47647,150.62474,1003.4999999999999,proxy
1007,CPX,-34.47647,150.62474,1003.4999999999999,proxy
1008,NAT,-34.20607,150.42669,807.3333333333334,measured
1009,NAT,-34.20607,150.42669,807.3333333333334,measured
1010,NAT,-34.20607,150.42669,807.3333333333334,measured
1011,WGB,-33.86605,150.57505,918.0000000000001,proxy
1012,WGB,-33.86605,150.57505,918.0000000000001,proxy
1013,WGB,-33.86605,150.57505,918.0000000000001,proxy
1014,PHD,-33.847,150.969,792.5,proxy
1015,PHD,-33.847,150.969,792.5,proxy
1016,PHD,-33.847,150.969,792.5,proxy
1017,PHD,-33.847,150.969,792.5,proxy
1018,PHD,-33.847,150.969,792.5,proxy
1019,PHD,-33.847,150.969,792.5,proxy
1020,KTL,-33.8621,150.40426,690.1666666666666,measured
1021,KTL,-33.8621,150.40426,690.1666666666666,measured
1022,KTL,-33.8621,150.40426,690.1666666666666,measured
1023,TAL,-34.77094,150.38091,710.6666666666666,measured
1024,TAL,-34.77094,150.38091,710.6666666666666,measured
1025,TAL,-34.77094,150.38091,710.6666666666666,measured
1026,KAN,-33.9966,150.0668,1000.5000000000001,proxy
1027,KAN,-33.9966,150.0668,1000.5000000000001,proxy
1028,KAN,-33.9966,150.0668,1000.5000000000001,proxy
1029,CAN,-35.32,148.998,809.5,proxy
1030,CAN,-35.32,148.998,809.5,proxy
1031,CAN,-35.32,148.998,809.5,proxy
1032,CAN,-35.32,148.998,809.5,proxy
